timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
789152610,-0.0232865,0.0157447,0.0108189,4012,0,-0.143882,1.40093,-11.0803,4012
789156597,-0.00106877,0.00554113,0.0281037,3987,0,0.256742,1.26975,-10.307,3987
789160611,0.0181421,-0.00214962,0.0408266,4014,0,0.280607,0.204606,-9.21142,4014
789164596,0.0377905,-0.0108445,0.0508022,3985,0,0.327385,-0.0635867,-8.25641,3985
789168596,0.0502092,-0.0106713,0.0552001,4000,0,0.236914,-0.439507,-8.9032,4000
789172604,0.0446102,-0.000135738,0.056006,4008,0,1.07652,-1.07094,-10.4779,4008
789177396,0.0232729,0.00441668,0.0433344,4792,0,0.782001,-1.28712,-11.297,4792
789181396,-0.00156499,0.00434708,0.0187678,4000,0,-0.110187,-0.732292,-10.6356,4000
789185396,-0.0242736,0.00404149,-0.0110339,4000,0,-0.118975,-0.622523,-9.33146,4000
789189396,-0.0442847,-0.00511948,-0.0417332,4000,0,0.280686,-0.070197,-8.72289,4000
789193396,-0.0513058,-0.0109907,-0.0643115,4000,0,-0.0137821,0.415894,-8.88743,4000
789197396,-0.0433301,-0.000972973,-0.0721224,4000,0,-0.143577,0.863173,-9.27917,4000
789201396,-0.0331418,0.010415,-0.0644815,4000,0,-0.163918,1.30437,-10.7108,4000
789205396,-0.0139283,0.0102032,-0.0494041,4000,0,0.354125,1.73107,-11.5532,4000
789209396,0.0108021,0.00344563,-0.0304937,4000,0,0.767605,1.75611,-10.8982,4000
