timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
506383355,506383011,1200.0,0.366756,0.156609,0.968583,0.0,255,0,6,4,1,0,1,1,1,1,36
507339526,507336601,1200.0,0.366756,0.110073,1.53011,0.0,255,0,6,4,1,0,1,1,1,1,36
508343157,508339722,1200.0,0.366756,0.15645,0.889874,0.0,255,0,6,4,1,0,1,1,1,1,36
509347548,508339722,1200.0,0.366756,0.159741,0.957449,0.0,255,0,6,4,1,0,1,1,1,1,36
509396945,509396619,1200.0,0.366756,0.159741,0.957449,0.0,255,0,6,4,1,0,1,1,1,1,36
510330571,510320611,1200.0,0.366756,0.133473,1.08771,0.0,255,0,6,4,1,0,1,1,1,1,36
511334191,510320611,1200.0,0.366756,0.155753,0.970235,0.0,255,0,6,4,1,0,1,1,1,1,36
511343799,511336651,1200.0,0.366756,0.155753,0.970235,0.0,255,0,6,4,1,0,1,1,1,1,36
512352709,511336651,1200.0,0.366756,0.133561,0.850207,0.0,255,0,6,4,1,0,1,1,1,1,36
512384985,512379710,1200.0,0.366756,0.133561,0.850207,0.0,255,0,6,4,1,0,1,1,1,1,36
513337837,513335666,1200.0,0.366756,0.132842,1.3314,0.0,255,0,6,4,1,0,1,1,1,1,36
514334317,514331752,1200.0,0.366756,0.133467,0.891437,0.0,255,0,6,4,1,0,1,1,1,1,36
515342738,514331752,1200.0,0.366756,0.133449,1.12934,0.0,255,0,6,4,1,0,1,1,1,1,36
515384707,515375711,1200.0,0.366756,0.133449,1.12934,0.0,255,0,6,4,1,0,1,1,1,1,36
516346069,516338658,1200.0,0.366756,0.133749,1.20574,0.0,255,0,6,4,1,0,1,1,1,1,36
517335775,517334891,1200.0,0.366756,0.156681,0.864239,0.0,255,0,6,4,1,0,1,1,1,1,36
518340708,517334891,1200.0,0.366756,0.132942,1.32148,0.0,255,0,6,4,1,0,1,1,1,1,36
518461062,518451719,1200.0,0.366756,0.132942,1.32148,0.0,255,0,6,4,1,0,1,1,1,1,36
519399770,519393862,1200.0,0.366756,0.159356,0.879447,0.0,255,0,6,4,1,0,1,1,1,1,36
520345833,520343801,1200.0,0.366756,0.132646,0.928519,0.0,255,0,6,4,1,0,1,1,1,1,36
521348707,520343801,1200.0,0.366756,0.156103,1.20805,0.0,255,0,6,4,1,0,1,1,1,1,36
521380034,521374617,1200.0,0.366756,0.156103,1.20805,0.0,255,0,6,4,1,0,1,1,1,1,36
522333853,522330612,1200.0,0.366756,0.110554,0.851561,0.0,255,0,6,4,1,0,1,1,1,1,36
523337961,523330736,1200.0,0.366756,0.15607,0.847944,0.0,255,0,6,4,1,0,1,1,1,1,36
524342709,523330736,1200.0,0.366756,0.133466,1.33566,0.0,255,0,6,4,1,0,1,1,1,1,36
524383826,524380688,1200.0,0.366756,0.133466,1.33566,0.0,255,0,6,4,1,0,1,1,1,1,36
525337921,525331660,1200.0,0.366756,0.132922,1.20324,0.0,255,0,6,4,1,0,1,1,1,1,36
526333640,526331766,1200.0,0.366756,0.133476,1.13753,0.0,255,0,6,4,1,0,1,1,1,1,36
527341815,526331766,1200.0,0.366756,0.155754,0.988095,0.0,255,0,6,4,1,0,1,1,1,1,36
527373292,527366646,1200.0,0.366756,0.155754,0.988095,0.0,255,0,6,4,1,0,1,1,1,1,36
